35.518299999999996,12.6302,LPDG
35.8613,12.86432,LINA
36.7714,12.0405,PGHD
36.794200000000004,11.9788,PGEL
36.8121,11.9729,PZIN
36.959,14.7831,HMDC
37.1577,15.0737,SSY
37.158,13.962,CLTA
37.1783,14.7155,HVZN
37.2225,14.3624,RAFF
37.285,15.155,HAGA
37.3485,14.872,HLNI
37.3703,22.3793,VLX
37.4075,14.1625,CPTP
37.4639,13.8229,CMDO
37.6181,14.8794,ESML
37.6314,15.0216,ENIC
37.6468,14.0568,RESU
37.6719,15.1885,EPOZ
37.679,14.9703,EMPL
37.6863,14.9129,ECHR
37.6925,15.0274,ESPC
37.6934,14.9744,ESLN
37.7095,20.8367,LTHK
37.7107,14.5665,GALF
37.7196,14.9979,EMFS
37.7313,14.9041,ECZM
37.7357,15.0902,EMFO
37.7437,14.9865,ECPN
37.747,14.8152,ESCV
37.74897,13.753730000000001,ALJA
37.7653,15.0018,ECNE
37.7659,15.0168,EPDN
37.7731,14.9469,ESVO
37.7802,15.0865,ECBD
37.7896,15.2103,EFIU
37.7912,15.0336,EMCN
37.8113,15.0567,EPIT
37.8168,15.026,EMNR
37.8204,15.1773,EPMN
37.8208,14.9498,EMSG
37.824,14.857,EPZF
37.8335,14.1148,PETRA
37.882,15.121,ECTS
37.8943,13.3038,CORL
37.9363,22.3423,GUR
37.9531,16.0067,MPAZ
37.9712,15.233,AIO
38.0031,15.69992,MTTG
38.0286,15.1356,NOV
38.0339,14.5916,MSFR
38.043,14.8739,MUCR
38.09193,13.53261,SOLUN
38.1199,14.731,MCPD
38.1465,15.3528,MPNC
38.1962,21.3763,AXS
38.2639,15.5083,MSRU
38.2713,15.2313,MILZ
38.3763,14.9801,IVPL
38.3911,22.1398,KALE
38.396,14.986,IVUG
38.3961,14.9482,IVLT
38.3968,14.9608,IVGP
38.4112,22.5271,DSF
38.412867,21.946234,MG06
38.414084,21.946015,MG03
38.414174,21.948053,MG04
38.414981,21.947007,MG02
38.415496,21.948785,MG07
38.4222,21.8116,VVK
38.4269,21.9058,EFP
38.4457,14.9483,ILOS
38.4494,16.4383,PLAC
38.4593,20.5623,FSK
38.533,14.355,IACL
38.5642,14.5753,IFIL
38.6068,15.8856,JOPP
38.70787,13.17913,USI
38.7866,15.1918,ISTR
38.7992,15.2304,IST3
38.97983,16.20777,GIZZ
39.0359,16.6886,SERS
39.2534,16.2114,CAR1
39.528756,15.954618,CET2
39.8772,16.3459,SALB
39.890961,15.990414,MMN
40.05096,16.450405,ORI
40.0783,15.3776,BULG
40.1376,15.55352,MGR
40.1821,15.8675,SIRI
40.2663,15.7515,MTSN
40.31802,9.60668,DGI
40.3181,15.303,CMPR
40.3249,15.8019,MCEL
40.39,15.63277,SLCN
40.470026,19.495075,VLO
40.4896,15.3046,CDRU
40.5259,17.2846,TAR1
40.56045,15.30738,SGO
40.5722,15.7967,PGN3
40.589408,17.850423,MESG
40.6044,16.441,MIGL
40.623068,20.785909,KBN
