41.84381,1.96546,AVIN
41.847261,12.945292,RCAV
41.88,16.18,OT13
41.9,15.91,OT14
41.98088,2.82158,CGIS
41.986,2.8278,CGIR
42.160858,0.893644,CTRM
42.18145,2.48925,OLOS
42.24795,12.05123,BARO
42.34019,1.84119,CADI
42.39455,13.84059,VCEL
42.4487,2.8886000000000003,EJON
42.4626,1.9783,LLIS
42.493015,1.496256,SCOL
42.50898,13.21452,RM33
42.57917,12.76567,ARRO
42.6305,13.3353,SMA1
42.634223,13.282205,T1299
42.6922,12.8942,GAVE
42.7016,0.7969,VIES
42.706473,0.786306,VIER
42.75669,13.39654,MTRA
42.899333,13.326833,MMO1
42.911418,13.188976,MC2
42.949,11.0465,RIBO
42.9621,13.04976,FEMA
42.987797,13.459709,MF5
43.062,13.595667,MNTT
43.091833,13.204833,CSP1
43.09667,13.399167,SAP2
43.1135,12.9717,MML1
43.137378,13.469252000000001,MNTP
43.137868,13.194333,PF6
43.14683,12.94762,SEF1
43.178198,12.983759,PIO1
43.18514,12.63994,ATCC
43.188561,12.931604,FIU1
43.1927,13.1427,MDAR
43.1942,13.7614,CADA
43.228783,13.176956,SSM1
43.238063,13.067434,GAG1
43.256732,13.009601,MTL1
43.2786,12.28531,ATVA
43.29483,12.76117,FOSV
43.305297,13.670091,CIMA
43.311198,13.312848,TRE1
43.31516,12.40726,ATLO
43.329333,13.101667,EL6
43.370417,12.409367,TB02
43.37783,13.6095,PP3
43.381567,12.435667,TB01
43.40134,12.41034,TB03
43.424,12.68641,ATSC
43.44183,12.9973,MMUR
43.44685,12.1928,ATMC
43.45068,12.40222,ATPI
43.4584,12.2336,CDCA
43.47571,12.54828,ATBU
43.50967,12.24433,BADI
43.51777,12.72572,FRON
43.5235,5.7025,LEPF
43.57387,12.13136,SSP9
43.60768,13.53233,PCRO
43.6292,12.7595,MPAG
43.63183,13.00033,COR1
43.66482,12.413039,SAIV
43.696,12.496333,PE3
43.7052,13.2331,SENI
43.72633,7.29985,NOCA
43.739,7.3662,REVF
43.76911,12.81459,FCOR
43.8011,12.3205,CPGN
43.811583,12.631683,MCIF
43.838,11.5095,RUFI
43.843471,13.018354,FANO
43.90477,11.84695,SFI
43.957533,11.090265,MPPT
44.004901,11.180785,MOCL
44.0139,10.1153,MASSA
44.14294,12.47033,BLLA
44.184,10.4007,SARM
44.2393,10.1273,FIVI
