44.6001,3.9367,A188A-PY32
44.6242,1.5554999999999999,PY29A
44.660755,11.436312,A307A
44.66558,24.23705,ZRO01
44.6677,2.62061,PY3AB
44.7343,3.3398,A187A
44.7487,25.6738,ZRO02
44.750429,14.782104,RABC
44.7661111,16.668333,SanskiMost
44.793,5.5892,A186B
44.816,27.794,ZRO03
44.8534,7.7099,A281A
44.8591667,18.4416667,Gradacac
44.88331,23.63836,ZRO04
44.8908,16.3202,BH13A/KNYS
44.892,4.4516,A184A
44.8939,9.9098,A285A
44.9351,3.20969,PY38
44.9466,1.8923100000000002,PY36B
44.959236,12.432347,A305A
44.965,2.586,PY37
44.9695,2.8069,A182A
44.9769,21.50595,ZRO06
44.9788,4.03939,PY39
44.98959,24.01149,ZRO07
45.0,25.55,ZRO08
45.0016739,12.033501,A304A
45.0088,24.906,ZRO09
45.0107,3.663,A183A
45.013,16.9,A051A
45.0196,1.33389,PY35B
45.036052,14.15487,SMRN
45.10738,10.481657,A312A
45.1209,5.0728,A185A
45.1371,9.3837,A284A
45.151,27.506,ZRO10
45.18285,23.35472,ZRO11
45.208155,14.714742,GRIZ
45.238,8.2885,A283B
45.2545,7.6133,A282A
45.26417,24.32622,ZRO13
45.2673,25.6148,ZRO14
45.3113,4.0427,A180A
45.313467,10.662822,A313A
45.344273,12.31822,A303A
45.366,8.8338,A286A
45.37929,22.12656,ZRO15
45.3801,26.9747,ZRO16
45.3805,6.302,A181A
45.4307,5.23226,A215A
45.4723,2.9722,A179A
45.55558,20.87241,ZRO17
45.5963,4.6086,A177A
45.619781,12.620993,A301A
45.6225,8.361,A287A
45.63353,11.971315,A302A
45.64203,23.26152,ZRO18
45.6922,25.2161,ZRO20
45.708,25.8195,ZRO21
45.7178,4.0666,A176A
45.8107,6.2004,A178A
45.819313,13.127954,A300A
45.8417,24.8292,ZRO22
45.86508,23.72225,RO23A
45.88031,20.58171,ZRO24
45.9427,5.0747,A175A
45.97819,21.51725,ZRO25
45.9926,4.4619,A174A
46.0082,8.4818,A288A
46.0473,9.761,A289A
46.06825,22.45345,ZRO26
46.105,26.829,ZRO27
46.1066,24.3183,ZRO28
46.143,24.9,ZRO29
46.17443,23.42372,ZRO30
46.2008,4.1125,A171A
46.2694,21.18102,ZRO31
46.3296,6.6808,A173A
46.362,5.8003,A214A
46.36253,22.13902,ZRO32
46.3781,3.4474,A170A
46.3789,25.1082,ZRO33
46.3858,5.2132,A172A
46.3923,23.0273,ZRO34
46.394,25.646,ZRO35
46.404,27.226,ZRO36
46.5068,10.928,A290A
46.5193,23.9007,ZRO37
46.5604,3.9329,A168A
46.5963,4.58183,A169A
46.6142,25.5027,ZRO38
46.6246,11.8805,A291A
46.628,25.994,ZRO39
46.64413,21.84847,ZRO40
46.7469,5.31951,A167A
46.795,27.089,ZRO41
46.8093,24.5598,ZRO42
46.819,24.098,ZRO43
46.895,25.089,ZRO44
46.9102,3.4984,A165A
46.9338,25.236,ZRO45
46.9816,4.14798,A166A
47.024,23.43,ZRO47
47.05192,22.47812,ZRO48
47.144,25.609,ZRO49
47.197,5.20102,A163A
47.2375,23.8037,ZRO50
47.252,26.803,ZRO51
47.2897,25.0867,ZRO52
47.305534,4.57935,A162A
47.35052,22.18208,ZRO53
47.351,26.2,ZRO54
47.37447,22.96773,ZRO55
47.408,25.402,ZRO56
47.453,27.297,ZRO57
47.4602,24.4006,ZRO58
47.5835,6.0108,A161A
47.7,25.84,ZRO59
47.71,26.64,ZRO60
47.7881,24.1846,ZRO61
