42.856998,23.2792,40,BLSH
42.513699,24.1735,40,PGB
38.64957,22.998812,40,LKR
47.6147,25.2167,40,BUR01
47.6326,25.2175,40,BUR05
44.3207,28.0624,40,CVD1
42.042599,19.892599,40,PUK
42.4911,26.5296,40,JMB
42.1469,24.747499,40,PLD
43.160198,27.409901,40,PRD
41.694199,24.7388,40,RZN
42.834599,22.651199,40,TRAN
38.3959,21.72277,40,AGRP
38.39341,21.87263,40,MALA
38.321815,22.184228,40,PSAM
38.30811,21.89204,40,ROD3
44.972003,14.751474,40,BSKA
43.608877,16.784453,40,CACV
42.66908,18.14687,40,DBRK
44.004883,16.404696,40,KIJV
44.688436,15.270319,40,KSY
46.1551,16.0686,40,LOBO
42.768552,16.891928,40,LSTV
43.287712,17.019674,40,MAKA
44.56347,14.87105,40,NVLJ
45.61527,15.467266,40,OZLJ
45.3251,14.4828,40,RIY
45.494952,13.501932,40,SAVD
42.6007,18.31235,40,STA
42.8716,17.6999,40,STON
44.531422,15.769351,40,UDBI
45.829442,15.99417,40,ZAG
49.8186,24.0318,40,LVV
37.8902,22.8692,40,ACOR
38.7664,22.659,40,AXAR
37.6144,23.1189,40,EPID
37.9879,22.9743,40,LOUT
38.0606,23.4662,40,MDRA
37.1609,24.4853,40,SERI
36.4159,25.4282,40,SNT1
38.0357,22.6634,40,THAL
38.1642,23.3122,40,VILL
36.6106,27.131,40,NISR
37.851123,20.696265,40,ORTH
40.196088,21.138042,40,PENT
38.6839,20.5746,40,DRAG
38.621,20.656,40,EVGI
38.114,20.5841,40,PSDA
40.6319,22.9628,40,THE
36.385841,25.429562,40,THT1
46.9975,28.8175,40,KIS
46.5293,29.8723,40,PURM
48.135,28.3513,40,SORM
44.6102,27.3351,40,AMRR
45.5481,26.7099,40,BISRR
47.6728,23.4969,40,BMR
47.0902,21.7856,40,BORR
47.633,25.1805,40,BUR32
46.7133,23.5981,40,CJR
45.887,22.898,40,DEV
46.9551,26.5009,40,GIRR
44.881,22.416,40,HERR
44.1168,27.8009,40,ICOR
46.4733,28.2467,40,LEOM
44.7815,21.7128,40,MDVR
47.1499,22.9494,40,MESR
44.1779,28.4224,40,MFTR
47.3552,26.2337,40,PRAR
45.5007,27.8302,40,SCHL
45.754,22.1246,40,SURR
46.5284,24.5222,40,TGMR
44.5445,28.0467,40,TLBR
45.652,24.273,40,TNR
45.5939,27.6687,40,TUDR
46.6415,27.7911,40,VASR
38.07794,23.93306,40,DION
40.802113,21.423543,40,FNA1
40.850275,21.398453,40,FNA2
40.834563,21.58431,40,FNA3
40.779542,21.359183,40,FNA4
40.724207,21.457443,40,FNA5
48.2073,26.609,40,DRBR
46.0605,27.408,40,GHRR
46.2653,21.663,40,SIRR
49.3655,17.8278,40,MAUC
44.37408,4.76974,40,ADHE
45.820336,6.963495,40,COURM
43.5479,7.1312,40,EILF
45.899671,6.769854,40,HOUCH
37.711169,21.720929,40,LALA
39.841635,19.40567,40,OTHN
36.37052,25.45926,40,SANT
40.7817,21.3836,40,FNA
37.2497,21.013,40,STRF
43.93096,11.374336,40,BOSL
37.67883,12.7556,40,CAVT
40.8115,14.1747,40,CBAG
37.80162,13.00433,40,CRJA
40.713953,13.926856,40,IBRN
40.746222,13.943825,40,IPSM
40.75909,13.872129,40,IVLC
37.79082,12.92242,40,MFNL
37.89337,12.75932,40,MTGR
40.761401,14.034938,40,PTMR
44.188961,11.43431,40,VISG
43.9545,11.5327,40,VMGN
40.9298,15.3331,40,AND3
40.4861,15.458,40,SRN3
41.129,27.736,40,CRLT
40.6708,26.5132,40,ERIK
40.7479,27.3275,40,GAZK
40.398,26.4742,40,GELI
40.6874,27.1776,40,RKY
44.941426,5.672365,40,AVP
44.95068,5.653199,40,AVR
44.938438,5.666084,40,HAR3
46.0266,12.5005,40,POLC
46.275,13.1386,40,GEPF
46.676,23.1189,40,MARR
46.2969,25.2919,40,ODSR
44.9199,26.9768,40,PGOR
48.9333,22.2731,40,KOLS
49.1894,20.2339,40,SPC
48.494,18.8361,40,VYHS
46.0108,15.6245,40,GOLS
45.9488,15.3177,40,LEGS
46.0612,14.9977,40,PDKS
42.868614,11.67894,40,SF11
43.631413,10.504497,40,VRG01
