34.8389,24.0585,GVDS
34.83914,24.08738,GVD
34.9731,24.7995,IMOD
35.01777,24.81204,SIVA
35.0429,25.4733,PFKS
35.1147,26.21691,ZKR
35.1801,25.3372,KSTE
35.2021,26.0909,STIA
35.2348,23.6248,KNDR
35.26134,25.61037,NPS
35.288,24.89,IDI
35.304187,25.18017,KNSS
35.3058,25.0709,IACM
35.3486,24.4632,IPPL
35.3692,23.5577,KERA
35.407,24.1997,VAM
35.4606,23.9811,IMMV
35.5193,24.0428,CHAN
35.5471,27.16106,KARP
35.5604,23.7577,RODP
35.8373,14.5242,WDD
35.86704,23.30117,ANKY
36.0323,14.22,XLND
36.2447,22.9939,KTHR
36.2566,23.0621,KTHA
36.366992,25.475262999999998,THERA
36.4709,25.4056,CMBO
36.57441,27.17666,NISR2
36.60233,27.17817,NIS1
36.71803,22.94686,VLI
36.8955,21.742,PYL
36.9261,22.136,KTRS
36.9596,15.122,HAVL
36.9926,14.5216,HVIT
37.07274,25.52301,APE
37.0928,15.222,HSRS
37.17872,21.92522,ITM
37.2831,15.0325,HCRL
37.328791,13.659995,FAVA
37.383,23.1502,KRND
37.469,14.3533,VAE
37.498,14.945,EMSA
37.516469,13.101908,SCIAC
37.5324,21.7089,AMT
37.578,13.216,CLTB
37.578529,23.385876,MET1
37.57919,15.05257,EMAS
37.612669,23.329567,MET2
37.6541,25.0221,THNO
37.66195,12.97673,MMGO
37.7532,12.5647,MARS
37.7551,15.1345,ESAL
37.8524,23.7942,VLY
37.93745,14.05785,CSLB
37.94064,13.74926,SCIAR
37.946147,12.953452,MBFT
37.952,21.71,DRO
37.954428,13.433009,MARIO
37.9665,23.7845,ATHU
37.97384,23.71767,ATH
37.990126,14.026023,GIB
38.0228,22.9673,LTK
38.0321,24.437,KARY
38.0435,22.15042,KLV
38.0473,23.8638,PTL
38.05586,21.46475,RLS
38.076,20.7715,RTZL
38.083692,14.928733,LIBRI
38.162,15.703,MRCB
38.17683,20.5886,VLS
38.2401,21.9785,LAKA
38.2569,22.9795,DOMV
38.2603,15.8939,CEL
38.2836,21.7864,UPR
38.36543,22.07272,TRIZ
38.3869,26.0506,CHOS
38.4124,21.4073,PLEV
38.4133,22.0566,SERG
38.5933,21.9209,ANX
38.5986,21.1833,PDO
38.616,21.525,PVO
38.633147,24.100138,KYMI
38.6926,23.0213,ATAL
38.78893,20.65779,LKD2
38.809615,15.2149,STRG
38.8831,24.5482,SKY
38.91657,21.8105,EVR
38.9224,21.2135,AMPL
39.0211,22.336,AGG
39.122956,8.490392,SU26
39.1478,23.8436,AOS2
39.1794,16.7583,TIP
39.2114,25.8553,SIGR
39.2492,20.576,KSTR
39.30567,23.22189,NEO
39.3445,21.274667,TETR
39.36598,23.19178,XOR
39.4027,16.5088,CELI
39.48514,16.8158,PIPA
39.496,9.378,VSL
39.5299,21.0965,PRMD
39.5315,20.3299,IGT
39.56468,22.0144,THL
39.65616,20.84874,JAN
39.6601,16.33762,TDS
39.711,22.2325,TYRN
39.7127,19.79623,KEK
39.878303,20.005316,SRN
39.89725,25.18055,LIA
39.9363,23.6768,PAIG
39.95495,21.36321,KPRO
39.9938,15.8155,CUC
40.0724,18.4675,SCTE
40.10333,22.48916,LIT
40.1908,25.8987,GADA
40.29722,15.8063,MARCO
40.30331,21.78209,KZN
40.3325,23.9791,OUR
40.37328,23.44443,PLG
40.4147,21.0489,NEST
40.4444,9.4566,SENA
40.47094,25.530450000000002,SMTH
40.52148,16.06124,PTRP
40.58256,14.335709,SORR
40.5978,23.0996,HORT
40.6064,24.7194,THAS
40.633,17.144,MASS
40.6458,15.807,PZUN
40.64907,16.70442,MATE
40.6708,26.5132,ERIK
40.7115,13.8551,IFOR
40.7209,13.8758,IMTC
40.7362,26.153,ENEZ
40.7458,13.9008,IOCA
