41.663,9.191,30,OSPF
42.1821,27.2252,30,Golyam
42.225137,15.747887,30,PIANO
42.333679,10.295717,30,Montecristo-A316A
42.334,9.158,30,MCECU
43.049999,9.842445,30,Capraia-A317A
43.577,6.76,30,N204
44.393,6.509,30,OG27
44.76374,10.31311,30,PRMA
45.595,6.203,30,OGRO
45.682786,13.38436527777,30,Grado
47.5431,15.9505,30,MARA
47.6958,15.8878,30,GILA
47.718,16.1894,30,PITA
47.811,7.539,30,CHAL
47.8186,16.1008,30,SQWN
47.875,6.933,30,URBF
47.9772,16.6814,30,HUNA
48.0887,16.2594,30,SQMD
48.5145,15.6229,30,SINA
