42.073023,20.401716,30,KKS
41.636682,19.717809,30,LACI
43.11949,27.66911,30,AVR
42.0457,25.5778,30,DIM
43.179,27.4628,30,DOB
43.5811,27.831,30,DOBAM
43.4111,23.2262,30,MNNAM
43.7263,23.9664,30,ORH
43.9523,22.8502,30,PLVAM
43.6451,25.1243,30,RAZAM
43.0934,27.3778,30,ROIA
43.8462,25.9612,30,RUSAM
44.1046,27.2665,30,SILAM
43.0805,25.6367,30,VETAM
43.6898,23.4355,30,VLD
38.26488,22.06354,30,AGEO
38.19386,22.05873,30,AIOA
38.37352,22.24975,30,PANR
38.33194,22.17519,30,PSAR
38.41021,22.0168,30,PYRG
38.23165,22.11811,30,TEME
38.30519,21.94761,30,ZIRI
43.654255,15.643891,30,ZIRJ
48.2336,22.6464,30,BERU
48.338,23.0203,30,BRIU
48.2975,25.9217,30,CHR
48.52705,22.38442,30,HOLU
49.2138,26.4263,30,HORU
48.563,26.46,30,KMPU
48.1573,23.1339,30,KORU
48.3137,25.06454,30,KSV
48.51207,23.51239,30,MEZ
49.124,23.876,30,MORS
48.4536,22.6874,30,MUKU
48.5947,27.3664,30,NDNU
48.19759,23.45661,30,NSLU
48.02591,24.16624,30,RAKU
49.2234,23.3621,30,SHIU
48.7106,24.5014,30,STAU
49.01619,22.62305,30,STZU
48.095,22.957,30,TRSU
48.6289,22.2908,30,UZH
38.25001,22.0878,30,AIGS
37.9875,22.7543,30,KIAS
37.97528,22.9765,30,LTRS
38.12253,23.94087,30,MRTH
36.4037,25.3953,30,SNT5
38.176616,23.544045,30,STFN
38.0772,22.6361,30,XLKS
35.5163,24.0113,30,ABEA
35.5193,24.0432,30,ATEI
35.4825,24.014,30,DEYA
35.4955,24.0306,30,G0LD
35.5091,24.0118,30,MULT
35.474,24.0423,30,NERO
35.4996,24.0121,30,PASK
35.4825,23.9928,30,PERI
35.5226,24.0602,30,POLY
35.4878,24.0678,30,SOUD
37.74806,23.44356,30,AIGN
38.33358,21.76206,30,ARIA
36.54552,26.35295,30,ASTA
38.000799,23.773487,30,ATHP
38.47836,22.49583,30,DLFA
39.54015,24.98864,30,EFSA
39.66886,22.389,30,GINA
37.61117,26.29283,30,IKRA
39.74628,19.93542,30,KASA
36.95708,26.97274,30,KLNA
36.70273,26.94695,30,KOSD
40.93704,24.38591,30,KVLA
38.20006,20.43718,30,LXRA
37.575889,23.226907,30,MET3
37.622783,23.39955,30,MET4
37.62181,23.35775,30,MET5
37.59165,23.356067,30,MET6
38.65606,20.79116,30,MGNA
36.68709,23.03734,30,MNVA
37.97384,23.71767,30,NOAC
38.26933,21.76001,30,PATC
38.23865,21.72657,30,PATG
38.53978,25.56202,30,PSRA
38.29585,21.79118,30,RIOA
36.47337,25.37244,30,SAP4
39.33773,22.09691,30,SOFA
36.41502,25.43244,30,THRA
37.53942,25.1631,30,TNSA
39.55381,21.76624,30,TRKA
37.974944,22.766063,30,VELA
37.34923,23.46525,30,YDRA
37.1641,21.9836,30,VALY
38.2385,20.3734,30,DMLN
39.425709,19.994596,30,GR19/LFKM
39.726662,22.539882,30,NESN
38.7135,20.6983,30,NYDR
38.8249,20.6554,30,TSLK
42.65881,21.219657,30,GMRK
42.642563,20.278331,30,PEJK
42.210768,20.758149,30,PRZK
44.69595,20.51315,30,AVAS
45.5376,20.4744,30,BDVA
41.6827,21.2743,30,BELI
42.87175,19.89811,30,BEY
41.031993,21.330448,30,BIA
43.8289,21.9532,30,BOLA
44.09043,22.01765,30,BORS
42.49825,22.46101,30,BOSS
42.9015,18.53895,30,BRY
42.3008,18.8986,30,BUM
43.898,20.1863,30,CACA
43.4186,21.1962,30,CELA
44.6711,22.5289,30,DJES1
44.6698,22.5278,30,DJES2
43.56244,20.87342,30,GOCS
42.44749,18.49836,30,HCY
43.576676,20.152395,30,IVAS
43.971,21.26,30,JAGA
43.1277,21.1263,30,KMIA
42.109081,22.306849,30,KNEZ
41.1705,20.8354,30,KOSL
41.87795,21.19505,30,KOZJ
42.2092,22.3617,30,KPJ
43.7248,20.6878,30,KRAA
41.369637,21.246682,30,KRUS
44.41226,21.67489,30,KUBS
44.2409,21.8069,30,LAZA
41.6786,21.6123,30,LISI
42.766997,18.952912,30,NKME
42.81285,18.99817,30,NKY
41.111682,20.792405,30,OHR
41.778615,21.755845,30,OTOV
43.1576,20.5451,30,PAZA
41.776282,22.898009,30,PEHC
43.9646,19.4104,30,PERA1
43.32987,19.39426,30,PLE
42.59444,19.95867,30,PVY
44.2417,19.753,30,ROVA1
44.105,20.4833,30,RUDA
41.6928,21.1392,30,SAMO
43.8677778,18.4227778,30,SARAJ
43.214253,21.120913,30,SELS
41.971467,21.434422,30,SKO
41.77559,22.43792,30,STIP
46.11175,19.6506,30,SUBS
41.9217,21.2595,30,SVPE
44.549344,19.528069,30,TEKS
44.223525,20.406266,30,TRUS
44.5419444,18.685,30,TUZLA
43.2029,18.91,30,UPM
44.2726,19.883,30,VALA
41.321616,22.564576,30,VAY
45.12276,21.32477,30,VRSS
43.8492,19.7098,30,VRUA
43.812589,22.232787,30,ZAGS
43.273577,22.633529,30,ZAPS
44.2016667,17.9,30,ZENIC
41.479627,20.558015,30,ZUPA
44.0882,27.9657,30,ADCR
46.0952,27.182,30,ADJ
46.0657,23.5635,30,ALBR
44.4667,26.0758,30,ARCB
44.4445,26.0904,30,ASE
46.5669,26.9124,30,BAC
44.4059,26.119,30,BAPR
44.3085,26.1899,30,BBER
44.4142,26.0224,30,BDTR
44.4049,26.0771,30,BFER
44.4328,26.2135,30,BISC
44.43,26.05,30,BPLR
44.4483,26.1378,30,BPO
44.4458,26.0984,30,BSTR
44.437,26.1067,30,BTMR
44.4107,26.0938,30,BUC
44.3479,26.0281,30,BUC1
45.1503,26.8099,30,BUZR
