>
#2.995283568848 45.2165041011486 # extFrance1
#3.2577739180092 45.0728416380993 # extFrance1
#3.4218391475951 44.920764556477 # extFrance1
#3.503871762388 44.7843118742009 # extFrance1
#3.5530843221757 44.6394491832823 # extFrance1
#3.5202730285305 44.4133013120055 # extFrance1
>
3.4382404137376 46.2967546661067 # extFrance3
3.5202730285305 46.1013679837539 # extFrance3
3.5530843221757 45.9837628579522 # extFrance3
3.5530843221757 45.8816122786661 # extFrance3
3.5530843221757 45.8343918881381 # extFrance3
3.6515182031111 45.7319347882553 # extFrance3
3.7827721390518 45.6213641225811 # extFrance3
3.7991734051943 45.5105460458969 # extFrance3
3.7991734051943 45.3994848000423 # extFrance3
3.733550817904 45.2722648093765 # extFrance3
>
4.1952832575283 45.9050671640119 # extFrance9
4.2936820930233 45.7712832808084 # extFrance9
4.3100833591658 45.6766355669905 # extFrance9
4.3592783962332 45.518488425156 # extFrance9
>
26.907970388869 36.9587576644063 # extAegeanSouth
27.52648736782 37.0224348631896 # extAegeanSouth
27.927372161419 37.041526455353 # extAegeanSouth
28.385521204755 37.0542482208895 # extAegeanSouth
>
27.182866823959 37.8829586587969 # extAegeanCentralN
27.480665454399 37.9018261415488 # extAegeanCentralN
27.824285998261 37.8955343284829 # extAegeanCentralN
27.984636411156 37.926973413001 # extAegeanCentralN
28.110633531025 37.9583938087553 # extAegeanCentralN
28.362619009404 37.9583938087553 # extAegeanCentralN
28.614604487783 37.9709609621825 # extAegeanCentralN
28.763503803003 37.983525891891 # extAegeanCentralN
>
26.759071073649 38.9627442783605 # extAegeanNorthN
27.194317921634 38.8945910322279 # extAegeanNorthN
27.606662574268 38.8201604177312 # extAegeanNorthN
27.915912302384 38.7642839933394 # extAegeanNorthN
28.179357639798 38.6772773251175 # extAegeanNorthN
28.362619009404 38.5963850625765 # extAegeanNorthN
28.534420519975 38.5091605840768 # extAegeanNorthN
28.740592846292 38.3906120447568 # extAegeanNorthN
>
22.784585192047 43.1092948868499 # extBulgariaNorthW
23.070923963452 42.9353937734279 # extBulgariaNorthW
23.254194094419 42.8656808601462 # extBulgariaNorthW
23.4489065617 42.807522520339 # extBulgariaNorthW
23.57489492021 42.7725979578084 # extBulgariaNorthW
>
23.918515464071 42.7842433515237 # extBulgariaNorthCent
24.273587105609 42.7784187266391 # extBulgariaNorthCent
24.514112724952 42.7609501751978 # extBulgariaNorthCent
24.720285051269 42.7201708136163 # extBulgariaNorthCent
24.869184366489 42.6793622103111 # extBulgariaNorthCent
25.052445736095 42.6851925262557 # extBulgariaNorthCent
25.224256008026 42.7201708136163 # extBulgariaNorthCent
25.384606420922 42.7493044595087 # extBulgariaNorthCent
25.522054638466 42.76677659221 # extBulgariaNorthCent
25.670953953687 42.7609501751978 # extBulgariaNorthCent
25.819853268907 42.7259969536932 # extBulgariaNorthCent
25.934399291101 42.6968558288093 # extBulgariaNorthCent
26.06038764961 42.6676953275547 # extBulgariaNorthCent
>
26.381097236761 42.7725979578084 # extBulgariaNorthE
26.759071073649 42.7842433515237 # extBulgariaNorthE
27.068329563125 42.807522520339 # extBulgariaNorthE
27.320315041503 42.8191562968155 # extBulgariaNorthE
27.560840660846 42.8307921345159 # extBulgariaNorthE
27.847188193611 42.8366069327531 # extBulgariaNorthE
27.996087508831 42.8366069327531 # extBulgariaNorthE
28.144995585412 42.8133397070599 # extBulgariaNorthE
28.236621889535 42.7842433515237 # extBulgariaNorthE
