-0.017866	48.6	0.016681	0.050281	0.078488
26.282134	41	0.148899	0.057568	0.077147
14.882134	45	0.123951	0.053732	0.077853
13.982134	36	0.063661	0.062362	0.076265
0.182134	39.8	0.037338	0.058718	0.076935
15.582134	49.1	0.012201	0.049801	0.078576
0.682134	43	0.07228	0.05565	0.0775
33.882134	36	0.080514	0.062362	0.076265
-1.217866	51.8	0.005759	0.047212	0.079053
22.282134	50.1	0.006973	0.048842	0.078753
28.282134	43.6	0.136164	0.055075	0.077606
0.982134	40.6	0.031348	0.057951	0.077076
7.782134	47.8	0.103221	0.051048	0.078347
26.082134	38.1	0.395631	0.060348	0.076635
9.182134	50.7	0.015296	0.048267	0.078859
27.282134	45	0.398896	0.053732	0.077853
18.082134	48	0.084749	0.050856	0.078382
27.982134	46.4	0.313572	0.05239	0.0781
18.182134	47.3	0.104288	0.051527	0.078259
2.382134	42.8	0.055856	0.055842	0.077465
12.282134	35.7	0.072458	0.062649	0.076212
27.182134	37	0.229384	0.061403	0.076441
19.982134	49.9	0.015515	0.049034	0.078718
30.682134	37.3	0.192785	0.061115	0.076494
1.582134	46.8	0.016972	0.052006	0.078171
13.082134	37.3	0.085921	0.061115	0.076494
3.982134	47.3	0.007463	0.051527	0.078259
11.182134	44.2	0.201853	0.054499	0.077712
24.582134	47	0.064088	0.051815	0.078206
13.982134	49.3	0.007214	0.049609	0.078612
6.082134	43.7	0.045454	0.054979	0.077624
21.082134	43.1	0.136642	0.055554	0.077518
13.782134	50.6	0.012262	0.048363	0.078841
21.182134	49.3	0.033259	0.049609	0.078612
0.282134	45.3	0.011226	0.053445	0.077906
4.982134	51.6	0.032199	0.047404	0.079018
-0.217866	44.2	0.017564	0.054499	0.077712
7.582134	44.3	0.103969	0.054404	0.077729
2.482134	50.6	0.010749	0.048363	0.078841
2.482134	47.9	0.004493	0.050952	0.078365
26.882134	45.2	0.508305	0.053541	0.077888
8.782134	42.4	0.010187	0.056225	0.077394
17.682134	44.4	0.130935	0.054308	0.077747
25.682134	44.6	0.337559	0.054116	0.077782
-1.617866	41.1	0.03448	0.057472	0.077165
24.782134	48.2	0.047856	0.050664	0.078418
24.282134	36.8	0.175182	0.061595	0.076406
9.682134	41.1	0.02044	0.057472	0.077165
20.782134	39.2	0.451591	0.059294	0.076829
19.082134	40.4	0.181686	0.058143	0.077041
23.982134	47.3	0.04766	0.051527	0.078259
2.682134	40	0.016094	0.058526	0.076971
26.182134	37.4	0.164511	0.061019	0.076512
17.882134	40.7	0.045663	0.057855	0.077094
25.182134	43.8	0.157887	0.054883	0.077641
21.982134	39.8	0.202074	0.058718	0.076935
19.582134	40.8	0.350384	0.057759	0.077112
33.282134	36.7	0.075434	0.061691	0.076388
25.882134	39.5	0.426361	0.059006	0.076882
0.782134	51.5	0.005077	0.0475	0.079
33.782134	39.4	0.168419	0.059102	0.076865
17.682134	51.8	0.002398	0.047212	0.079053
3.082134	51.5	0.01281	0.0475	0.079
24.582134	46.5	0.087647	0.052294	0.078118
24.682134	43.3	0.107303	0.055362	0.077553
0.982134	40.9	0.032154	0.057664	0.077129
7.482134	50.1	0.060338	0.048842	0.078753
12.082134	51.1	0.020246	0.047884	0.078929
27.382134	42.3	0.081072	0.056321	0.077376
30.582134	41	0.195436	0.057568	0.077147
20.982134	43.2	0.146176	0.055458	0.077535
0.782134	51	0.005754	0.047979	0.078912
13.682134	48.5	0.017067	0.050376	0.078471
-0.017866	40.6	0.029562	0.057951	0.077076
28.382134	47.1	0.175765	0.051719	0.078224
22.482134	52.4	0.002993	0.046637	0.079159
6.482134	48.2	0.027945	0.050664	0.078418
17.082134	39.7	0.154364	0.058814	0.076918
8.582134	39.8	0.008747	0.058718	0.076935
20.782134	45	0.108992	0.053732	0.077853
13.982134	46	0.186075	0.052774	0.078029
19.482134	46.3	0.032723	0.052486	0.078082
23.282134	37	0.26124	0.061403	0.076441
19.482134	48.8	0.032933	0.050089	0.078524
26.082134	37.2	0.138685	0.061211	0.076476
21.082134	49.5	0.024172	0.049418	0.078647
13.282134	50.8	0.014903	0.048171	0.078876
0.482134	50.9	0.005379	0.048075	0.078894
10.682134	51.4	0.005075	0.047596	0.078982
1.282134	44.1	0.013844	0.054595	0.077694
14.882134	48.4	0.028542	0.050472	0.078453
4.182134	49.7	0.011958	0.049226	0.078682
-0.617866	39	0.08436	0.059485	0.076794
16.182134	50.1	0.007973	0.048842	0.078753
23.982134	46.1	0.079807	0.052678	0.078047
22.482134	36.5	0.370302	0.061882	0.076353
25.582134	37.2	0.119748	0.061211	0.076476
22.082134	37.7	0.320548	0.060732	0.076565
22.282134	48.9	0.036063	0.049993	0.078541
17.682134	45.2	0.107572	0.053541	0.077888
26.282134	39.1	0.385977	0.059389	0.076812
19.682134	41.9	0.347287	0.056705	0.077306
6.482134	46.1	0.074567	0.052678	0.078047
28.082134	43.6	0.142478	0.055075	0.077606
23.182134	48.2	0.039687	0.050664	0.078418
0.982134	45	0.009478	0.053732	0.077853
12.582134	49.4	0.009662	0.049514	0.078629
5.582134	48.3	0.010361	0.050568	0.078435
6.782134	45.5	0.08349	0.053253	0.077941
2.182134	48.9	0.004179	0.049993	0.078541
28.582134	41.2	0.216919	0.057376	0.077182
27.282134	40.8	0.583586	0.057759	0.077112
26.382134	38.4	0.379142	0.060061	0.076688
11.382134	50.1	0.013919	0.048842	0.078753
13.082134	47.8	0.025935	0.051048	0.078347
25.982134	45.8	0.431022	0.052965	0.077994
17.482134	51.8	0.002386	0.047212	0.079053
27.682134	36.9	0.379322	0.061499	0.076424
0.982134	43	0.063786	0.05565	0.0775
11.082134	49.8	0.00997	0.04913	0.0787
9.682134	44.8	0.156233	0.053924	0.077818
8.782134	46.6	0.045326	0.052198	0.078135
25.782134	42	0.177197	0.056609	0.077324
22.882134	46.4	0.032756	0.05239	0.0781
-0.017866	44.3	0.015986	0.054404	0.077729
2.082134	47.7	0.006189	0.051144	0.078329
16.782134	44.6	0.096727	0.054116	0.077782
32.182134	38.4	0.133445	0.060061	0.076688
3.082134	42.5	0.047217	0.056129	0.077412
6.982134	52	0.012185	0.047021	0.079088
21.882134	41.1	0.174752	0.057472	0.077165
3.382134	40	0.013496	0.058526	0.076971
16.382134	50.8	0.007871	0.048171	0.078876
20.782134	44.5	0.124158	0.054212	0.077765
29.482134	36.5	0.302653	0.061882	0.076353
19.482134	44.4	0.120795	0.054308	0.077747
4.082134	43.9	0.031611	0.054787	0.077659
28.882134	38.9	0.211725	0.059581	0.076776
-0.917866	47.8	0.021006	0.051048	0.078347
15.082134	44.6	0.115952	0.054116	0.077782
26.482134	48.3	0.100496	0.050568	0.078435
18.882134	46.8	0.039023	0.052006	0.078171
11.282134	50.3	0.013758	0.048651	0.078788
27.482134	44.1	0.209567	0.054595	0.077694
27.382134	48.5	0.081669	0.050376	0.078471
23.582134	40.2	0.241822	0.058335	0.077006
1.682134	47.4	0.008947	0.051431	0.078276
23.582134	51.8	0.001709	0.047212	0.079053
-0.617866	37.4	0.060713	0.061019	0.076512
22.782134	43	0.15926	0.05565	0.0775
27.482134	39.2	0.306171	0.059294	0.076829
18.882134	50.7	0.00542	0.048267	0.078859
24.382134	41.1	0.162846	0.057472	0.077165
6.682134	45.2	0.089026	0.053541	0.077888
0.782134	46.9	0.016957	0.051911	0.078188
26.482134	35.8	0.279706	0.062554	0.076229
0.482134	41.6	0.020844	0.056992	0.077253
4.482134	44.5	0.036159	0.054212	0.077765
27.982134	40.8	0.656727	0.057759	0.077112
21.382134	40.8	0.257658	0.057759	0.077112
22.382134	46.2	0.033702	0.052582	0.078065
29.982134	37.9	0.320614	0.06054	0.0766
17.282134	40.9	0.059463	0.057664	0.077129
-1.517866	41.8	0.034033	0.056801	0.077288
22.182134	39.7	0.222356	0.058814	0.076918
21.382134	44.2	0.129848	0.054499	0.077712
23.082134	47.5	0.062994	0.051335	0.078294
24.882134	37.2	0.106857	0.061211	0.076476
30.182134	38.2	0.24325	0.060252	0.076653
22.482134	42.1	0.181667	0.056513	0.077341
18.482134	49.4	0.026193	0.049514	0.078629
26.982134	44.3	0.269814	0.054404	0.077729
26.482134	39.1	0.364992	0.059389	0.076812
23.282134	39	0.366015	0.059485	0.076794
22.282134	43.7	0.116281	0.054979	0.077624
17.482134	40.1	0.058521	0.058431	0.076988
25.582134	42.8	0.116274	0.055842	0.077465
-1.917866	49.9	0.0091	0.049034	0.078718
31.082134	41.1	0.175827	0.057472	0.077165
3.182134	47.4	0.006094	0.051431	0.078276
23.582134	38.3	0.32945	0.060156	0.076671
3.282134	51.5	0.013851	0.0475	0.079
25.382134	37.3	0.110012	0.061115	0.076494
21.082134	39.9	0.272311	0.058622	0.076953
30.082134	36.5	0.225965	0.061882	0.076353
7.482134	47.5	0.089029	0.051335	0.078294
31.182134	41.5	0.132293	0.057088	0.077235
23.382134	40.9	0.267556	0.057664	0.077129
27.682134	47.1	0.230664	0.051719	0.078224
9.982134	44.3	0.257289	0.054404	0.077729
1.082134	51.4	0.005954	0.047596	0.078982
32.282134	40.1	0.130271	0.058431	0.076988
12.282134	41.7	0.051186	0.056896	0.077271
5.882134	48.6	0.0119	0.050281	0.078488
21.282134	50.4	0.006136	0.048555	0.078806
8.982134	39.2	0.013693	0.059294	0.076829
6.582134	50.9	0.093881	0.048075	0.078894
13.582134	45.5	0.091275	0.053253	0.077941
24.782134	44.3	0.199618	0.054404	0.077729
22.682134	51.9	0.002337	0.047116	0.079071
23.882134	50.9	0.002375	0.048075	0.078894
17.282134	39.3	0.148196	0.059198	0.076847
16.882134	41.3	0.063922	0.05728	0.0772
19.982134	40.8	0.392582	0.057759	0.077112
26.182134	41.2	0.128334	0.057376	0.077182
24.182134	46.6	0.067127	0.052198	0.078135
22.682134	43	0.148982	0.05565	0.0775
31.682134	40	0.130193	0.058526	0.076971
-0.917866	48.7	0.020497	0.050185	0.078506
18.482134	44.2	0.121436	0.054499	0.077712
5.182134	49.7	0.015094	0.049226	0.078682
6.082134	50.8	0.096441	0.048171	0.078876
26.582134	43.8	0.198187	0.054883	0.077641
9.482134	45	0.138883	0.053732	0.077853
23.882134	50.6	0.003326	0.048363	0.078841
28.982134	36.6	0.295657	0.061786	0.076371
6.682134	47.7	0.039639	0.051144	0.078329
26.782134	35.2	0.415358	0.063129	0.076124
10.782134	49.5	0.010884	0.049418	0.078647
7.382134	46.7	0.069116	0.052102	0.078153
10.382134	50.1	0.009839	0.048842	0.078753
27.782134	43.2	0.125448	0.055458	0.077535
21.582134	51.7	0.003	0.047308	0.079035
25.782134	45	0.437068	0.053732	0.077853
29.582134	40.4	0.292522	0.058143	0.077041
0.982134	42.3	0.048786	0.056321	0.077376
23.582134	51.2	0.001889	0.047788	0.078947
16.982134	40.9	0.071186	0.057664	0.077129
28.382134	39.4	0.269833	0.059102	0.076865
11.882134	45.4	0.083496	0.053349	0.077924
12.082134	44.7	0.172092	0.05402	0.0778
9.282134	42.5	0.009383	0.056129	0.077412
0.182134	42.4	0.053677	0.056225	0.077394
28.182134	43.1	0.10314	0.055554	0.077518
0.182134	42	0.035698	0.056609	0.077324
25.582134	46.4	0.217012	0.05239	0.0781
18.282134	48.6	0.043625	0.050281	0.078488
17.282134	46.3	0.058289	0.052486	0.078082
4.082134	45	0.024856	0.053732	0.077853
26.282134	42.5	0.109089	0.056129	0.077412
3.082134	47.9	0.003688	0.050952	0.078365
16.882134	46.9	0.037799	0.051911	0.078188
7.582134	48.1	0.085818	0.05076	0.0784
16.982134	39.8	0.164293	0.058718	0.076935
12.282134	35.5	0.062821	0.062841	0.076176
4.882134	50.2	0.026746	0.048746	0.078771
20.082134	39.2	0.327342	0.059294	0.076829
30.882134	41	0.206875	0.057568	0.077147
0.082134	46.9	0.018418	0.051911	0.078188
21.782134	42	0.171404	0.056609	0.077324
22.482134	52.1	0.002664	0.046925	0.079106
6.582134	43.6	0.042399	0.055075	0.077606
-1.217866	38.1	0.155229	0.060348	0.076635
23.882134	44.8	0.170733	0.053924	0.077818
16.082134	50.6	0.008613	0.048363	0.078841
22.682134	49.1	0.025312	0.049801	0.078576
-1.117866	49.7	0.012172	0.049226	0.078682
21.382134	36.9	0.428179	0.061499	0.076424
15.982134	40.7	0.167083	0.057855	0.077094
23.382134	38.3	0.347585	0.060156	0.076671
25.882134	48.2	0.10179	0.050664	0.078418
32.082134	36.2	0.160094	0.06217	0.0763
21.182134	44.5	0.122269	0.054212	0.077765
22.682134	48	0.050891	0.050856	0.078382
14.682134	47.9	0.050913	0.050952	0.078365
10.782134	48.5	0.021507	0.050376	0.078471
12.882134	49.4	0.008983	0.049514	0.078629
20.582134	49.8	0.016274	0.04913	0.0787
9.282134	40.6	0.014997	0.057951	0.077076
9.282134	46.7	0.061623	0.052102	0.078153
22.682134	52.4	0.002838	0.046637	0.079159
14.782134	38.5	0.180657	0.059965	0.076706
-1.117866	40.4	0.030157	0.058143	0.077041
0.382134	51.5	0.004665	0.0475	0.079
6.682134	46.2	0.082864	0.052582	0.078065
21.582134	42.2	0.182245	0.056417	0.077359
10.182134	45.3	0.146096	0.053445	0.077906
23.682134	44.8	0.153946	0.053924	0.077818
15.682134	49.7	0.006999	0.049226	0.078682
33.282134	37	0.078655	0.061403	0.076441
18.182134	50.5	0.008345	0.048459	0.078824
13.382134	42.6	0.289129	0.056034	0.077429
9.482134	41.2	0.017997	0.057376	0.077182
21.982134	49.3	0.028377	0.049609	0.078612
3.882134	52	0.010952	0.047021	0.079088
7.382134	49.2	0.032572	0.049705	0.078594
13.182134	46.4	0.252031	0.05239	0.0781
31.182134	40.3	0.186904	0.058239	0.077024
17.582134	49.8	0.013474	0.04913	0.0787
22.082134	39.7	0.201452	0.058814	0.076918
8.582134	47.1	0.054196	0.051719	0.078224
3.982134	47.7	0.004768	0.051144	0.078329
23.682134	50.9	0.002338	0.048075	0.078894
1.882134	42.2	0.044942	0.056417	0.077359
20.882134	44.8	0.111956	0.053924	0.077818
24.382134	42.9	0.08668	0.055746	0.077482
33.982134	40	0.239994	0.058526	0.076971
4.782134	49.2	0.006525	0.049705	0.078594
17.882134	43.7	0.137668	0.054979	0.077624
14.582134	47.1	0.104011	0.051719	0.078224
-0.517866	49.4	0.014178	0.049514	0.078629
0.282134	43	0.103146	0.05565	0.0775
14.982134	37.7	0.248624	0.060732	0.076565
0.982134	42.9	0.06659	0.055746	0.077482
12.582134	44.8	0.05808	0.053924	0.077818
12.382134	46.4	0.129045	0.05239	0.0781
18.982134	46.7	0.033088	0.052102	0.078153
26.582134	47.5	0.194674	0.051335	0.078294
12.082134	51.6	0.006759	0.047404	0.079018
4.382134	47	0.012221	0.051815	0.078206
16.582134	50	0.00959	0.048938	0.078735
31.582134	36.9	0.169224	0.061499	0.076424
13.282134	49.2	0.008011	0.049705	0.078594
10.282134	51.8	0.002412	0.047212	0.079053
4.182134	43.4	0.025548	0.055266	0.077571
18.182134	45.6	0.085664	0.053157	0.077959
19.982134	46.7	0.031115	0.052102	0.078153
6.982134	46.5	0.074695	0.052294	0.078118
3.382134	47.5	0.005306	0.051335	0.078294
29.382134	36.7	0.300496	0.061691	0.076388
20.982134	46.8	0.033879	0.052006	0.078171
13.682134	36.9	0.071794	0.061499	0.076424
19.782134	50.3	0.008416	0.048651	0.078788
8.282134	44.2	0.092883	0.054499	0.077712
15.782134	45.2	0.10381	0.053541	0.077888
14.482134	45	0.108179	0.053732	0.077853
28.682134	47.9	0.093745	0.050952	0.078365
-1.217866	46.5	0.017884	0.052294	0.078118
21.882134	37.2	0.412155	0.061211	0.076476
14.182134	49.1	0.00932	0.049801	0.078576
24.182134	35.5	0.331354	0.062841	0.076176
-0.817866	39.7	0.03963	0.058814	0.076918
1.882134	47.7	0.006492	0.051144	0.078329
29.582134	41.4	0.13184	0.057184	0.077218
18.882134	45.4	0.084825	0.053349	0.077924
21.782134	39.7	0.188402	0.058814	0.076918
30.682134	40	0.169801	0.058526	0.076971
6.282134	50.7	0.100138	0.048267	0.078859
19.882134	45.6	0.081879	0.053157	0.077959
25.082134	45.1	0.339824	0.053636	0.077871
21.882134	45.2	0.084417	0.053541	0.077888
7.682134	44.1	0.149789	0.054595	0.077694
3.882134	43.2	0.0224	0.055458	0.077535
29.782134	40.2	0.201822	0.058335	0.077006
8.182134	52.2	0.004841	0.046829	0.079124
8.382134	47.2	0.045675	0.051623	0.078241
2.082134	50.8	0.009367	0.048171	0.078876
-0.317866	39.8	0.040908	0.058718	0.076935
27.882134	43.5	0.142419	0.055171	0.077588
11.182134	50.1	0.011746	0.048842	0.078753
2.882134	50.7	0.013776	0.048267	0.078859
13.882134	43	0.136523	0.05565	0.0775
21.582134	36.9	0.456623	0.061499	0.076424
29.382134	37	0.425007	0.061403	0.076441
23.882134	37.5	0.156288	0.060924	0.076529
27.882134	36.4	0.365306	0.061978	0.076335
22.682134	38.9	0.330678	0.059581	0.076776
-1.017866	39	0.081412	0.059485	0.076794
33.182134	39	0.133642	0.059485	0.076794
23.882134	46.8	0.05477	0.052006	0.078171
16.682134	39.7	0.197577	0.058814	0.076918
2.882134	47.9	0.003916	0.050952	0.078365
0.282134	42.9	0.10762	0.055746	0.077482
9.482134	45.9	0.093602	0.052869	0.078012
6.282134	48	0.024649	0.050856	0.078382
15.282134	43.5	0.093049	0.055171	0.077588
28.082134	39.7	0.254969	0.058814	0.076918
21.082134	45.9	0.094083	0.052869	0.078012
18.682134	42	0.156964	0.056609	0.077324
29.782134	39.5	0.401096	0.059006	0.076882
23.282134	50	0.006566	0.048938	0.078735
27.682134	47.7	0.143659	0.051144	0.078329
27.482134	39.9	0.306103	0.058622	0.076953
10.582134	50.5	0.009595	0.048459	0.078824
12.582134	46.2	0.264115	0.052582	0.078065
18.182134	46.1	0.039636	0.052678	0.078047
23.182134	52.3	0.002341	0.046733	0.079141
0.682134	43.7	0.026359	0.054979	0.077624
26.782134	44.3	0.279526	0.054404	0.077729
7.382134	48.7	0.058177	0.050185	0.078506
32.382134	41.7	0.105909	0.056896	0.077271
10.482134	47.8	0.023878	0.051048	0.078347
4.182134	46.6	0.016151	0.052198	0.078135
9.482134	41.1	0.01856	0.057472	0.077165
24.382134	46.6	0.073945	0.052198	0.078135
5.682134	50.2	0.035697	0.048746	0.078771
10.382134	44.9	0.202642	0.053828	0.077835
20.782134	52.3	0.003754	0.046733	0.079141
14.282134	45	0.098415	0.053732	0.077853
4.382134	44.7	0.03234	0.05402	0.0778
31.282134	40.3	0.18394	0.058239	0.077024
22.382134	48.2	0.041647	0.050664	0.078418
6.582134	47.9	0.035113	0.050952	0.078365
13.782134	51.7	0.003716	0.047308	0.079035
10.382134	46.6	0.08192	0.052198	0.078135
13.082134	45.9	0.138397	0.052869	0.078012
15.482134	47.6	0.138788	0.051239	0.078312
15.982134	43.7	0.151025	0.054979	0.077624
10.682134	42.2	0.013841	0.056417	0.077359
20.982134	47.8	0.033936	0.051048	0.078347
0.382134	42	0.03612	0.056609	0.077324
5.082134	52.3	0.010822	0.046733	0.079141
20.782134	50.3	0.007463	0.048651	0.078788
25.082134	38.1	0.166413	0.060348	0.076635
0.182134	44.2	0.017312	0.054499	0.077712
18.482134	43.6	0.139489	0.055075	0.077606
21.582134	37.5	0.396377	0.060924	0.076529
19.682134	48.9	0.033211	0.049993	0.078541
20.382134	50.9	0.003979	0.048075	0.078894
22.182134	49.6	0.014662	0.049322	0.078665
9.482134	49	0.028351	0.049897	0.078559
4.682134	52.4	0.008418	0.046637	0.079159
4.582134	45.2	0.032175	0.053541	0.077888
9.382134	45.9	0.08088	0.052869	0.078012
25.082134	47.9	0.063385	0.050952	0.078365
7.782134	49.3	0.042881	0.049609	0.078612
10.282134	51.4	0.004773	0.047596	0.078982
-0.017866	50.6	0.005429	0.048363	0.078841
6.282134	46.9	0.039979	0.051911	0.078188
20.582134	48.2	0.035047	0.050664	0.078418
15.982134	49.7	0.007579	0.049226	0.078682
28.182134	47	0.203786	0.051815	0.078206
18.682134	44.6	0.115633	0.054116	0.077782
18.282134	44.5	0.118085	0.054212	0.077765
7.782134	52.1	0.007589	0.046925	0.079106
23.782134	51.8	0.001601	0.047212	0.079053
4.582134	47.8	0.006036	0.051048	0.078347
0.282134	43.7	0.031905	0.054979	0.077624
22.882134	51.9	0.002152	0.047116	0.079071
14.982134	38.5	0.180159	0.059965	0.076706
18.082134	46.1	0.04158	0.052678	0.078047
2.282134	43.3	0.026068	0.055362	0.077553
22.282134	39	0.283055	0.059485	0.076794
30.982134	38.3	0.229495	0.060156	0.076671
20.782134	42.9	0.130193	0.055746	0.077482
18.982134	43.5	0.122785	0.055171	0.077588
1.882134	47.8	0.005989	0.051048	0.078347
7.882134	46.7	0.068389	0.052102	0.078153
20.382134	49.9	0.014373	0.049034	0.078718
21.282134	40.5	0.251855	0.058047	0.077059
2.682134	50.7	0.012154	0.048267	0.078859
4.382134	47.5	0.007134	0.051335	0.078294
4.382134	44.1	0.036565	0.054595	0.077694
11.782134	43	0.137392	0.05565	0.0775
33.782134	39.2	0.131818	0.059294	0.076829
22.482134	42.5	0.15671	0.056129	0.077412
-1.817866	46.5	0.019131	0.052294	0.078118
11.282134	48	0.01805	0.050856	0.078382
9.582134	52	0.002145	0.047021	0.079088
12.382134	48.5	0.009932	0.050376	0.078471
13.082134	36	0.078353	0.062362	0.076265
15.182134	45.8	0.297015	0.052965	0.077994
15.982134	47.2	0.049078	0.051623	0.078241
21.582134	41.1	0.185478	0.057472	0.077165
11.482134	43.9	0.28794	0.054787	0.077659
7.582134	46.8	0.06262	0.052006	0.078171
-1.517866	51.4	0.005868	0.047596	0.078982
2.582134	47.9	0.004351	0.050952	0.078365
26.982134	36	0.438221	0.062362	0.076265
25.582134	38.9	0.282522	0.059581	0.076776
9.682134	50.9	0.009818	0.048075	0.078894
20.282134	47.5	0.042482	0.051335	0.078294
22.182134	44.9	0.083363	0.053828	0.077835
5.882134	51.4	0.043658	0.047596	0.078982
13.182134	51	0.013332	0.047979	0.078912
2.082134	45.1	0.012711	0.053636	0.077871
14.582134	50.5	0.006235	0.048459	0.078824
8.482134	44.2	0.077568	0.054499	0.077712
0.382134	47	0.017006	0.051815	0.078206
25.782134	35.3	0.35434	0.063033	0.076141
20.782134	45.6	0.097516	0.053157	0.077959
32.282134	34.9	0.529464	0.063416	0.076071
17.682134	47.7	0.06048	0.051144	0.078329
-0.917866	51.5	0.005101	0.0475	0.079
11.082134	52	0.002386	0.047021	0.079088
14.882134	36.7	0.179942	0.061691	0.076388
4.582134	47.6	0.007363	0.051239	0.078312
0.882134	50.2	0.006293	0.048746	0.078771
30.282134	41.4	0.130999	0.057184	0.077218
6.482134	43.7	0.051843	0.054979	0.077624
14.182134	41.7	0.253175	0.056896	0.077271
4.682134	48.8	0.004135	0.050089	0.078524
-0.917866	48.3	0.020671	0.050568	0.078435
-0.317866	39.3	0.070959	0.059198	0.076847
17.682134	42.8	0.228938	0.055842	0.077465
30.282134	36.5	0.217624	0.061882	0.076353
9.782134	39.2	0.015673	0.059294	0.076829
12.182134	47	0.064383	0.051815	0.078206
27.682134	40.7	0.459288	0.057855	0.077094
-0.117866	42.1	0.038169	0.056513	0.077341
23.382134	44.1	0.09758	0.054595	0.077694
25.082134	44.2	0.206822	0.054499	0.077712
-0.817866	44	0.021011	0.054691	0.077676
16.082134	40.4	0.162927	0.058143	0.077041
33.582134	40.7	0.314062	0.057855	0.077094
18.582134	43.1	0.151209	0.055554	0.077518
9.782134	43.9	0.0834	0.054787	0.077659
11.182134	46.3	0.067196	0.052486	0.078082
20.182134	39.1	0.367317	0.059389	0.076812
1.882134	45.4	0.011605	0.053349	0.077924
29.182134	39.4	0.255931	0.059102	0.076865
26.682134	45.2	0.524027	0.053541	0.077888
21.382134	40.3	0.232142	0.058239	0.077024
9.882134	43.6	0.050516	0.055075	0.077606
1.582134	43.1	0.046859	0.055554	0.077518
12.582134	42	0.096591	0.056609	0.077324
13.482134	46.7	0.127807	0.052102	0.078153
0.082134	41	0.021854	0.057568	0.077147
27.282134	43.1	0.125662	0.055554	0.077518
30.182134	41.3	0.145318	0.05728	0.0772
27.182134	43.3	0.144273	0.055362	0.077553
16.282134	45.7	0.130166	0.053061	0.077976
13.682134	50.8	0.011409	0.048171	0.078876
2.282134	39.7	0.016027	0.058814	0.076918
21.082134	48.3	0.03354	0.050568	0.078435
-0.417866	40.8	0.027761	0.057759	0.077112
17.582134	40.4	0.051157	0.058143	0.077041
11.182134	50.3	0.012666	0.048651	0.078788
17.282134	51.3	0.003544	0.047692	0.078965
1.482134	44.5	0.010479	0.054212	0.077765
7.682134	43.8	0.14912	0.054883	0.077641
5.882134	47.1	0.031519	0.051719	0.078224
23.582134	40.1	0.272725	0.058431	0.076988
20.982134	48.6	0.034987	0.050281	0.078488
14.082134	42.6	0.160297	0.056034	0.077429
-1.017866	51.9	0.005467	0.047116	0.079071
25.282134	35	0.391535	0.063321	0.076088
19.882134	42	0.276281	0.056609	0.077324
-1.517866	45.9	0.011625	0.052869	0.078012
21.882134	37.1	0.426722	0.061307	0.076459
7.282134	51.1	0.034929	0.047884	0.078929
22.582134	47.5	0.074199	0.051335	0.078294
26.282134	48.2	0.10897	0.050664	0.078418
17.382134	50.9	0.005764	0.048075	0.078894
8.682134	49.8	0.05561	0.04913	0.0787
10.282134	48.1	0.022944	0.05076	0.0784
18.482134	44.7	0.114274	0.05402	0.0778
14.782134	46.5	0.150833	0.052294	0.078118
