24.34929 43.04441 0.0 60 60
24.717226 42.724015 0.0 60 60
22.770292 45.04987 0.0 60 60
24.545 47.841 0.0 60 60
28.98848 45.643237 0.0 60 60
29.611851 45.873601 0.0 60 60
27.1119 48.0311 0.0 60 60
28.3517 47.4524 0.0 60 60
28.6553 46.3003 0.0 60 60
20.942436999999998 45.76177 0.0 60 60
22.34099 46.487203 0.0 60 60
22.991861 49.333676 0.0 60 60
24.951424 49.457821 0.0 60 60
25.933706 48.741017 0.0 60 60
25.923356 48.296078 0.0 60 60
26.9381081 43.1321836 0.0 60 60
26.7803679 42.1181898 0.0 60 60
25.9562249 43.7176294 0.0 60 60
25.599565 44.5828828 0.0 60 60
24.3981961 44.3138567 0.0 60 60
27.1932163 43.6885834 0.0 60 60
27.7089688 43.6287568 0.0 60 60
26.4608157 42.8336613 0.0 60 60
23.8756133 44.7765142 0.0 60 60
24.3136466 44.9801045 0.0 60 60
24.7919302 43.8298535 0.0 60 60
26.574984 44.1142259 0.0 60 60
23.7148 46.235 0.0 60 60
25.3083 46.9461 0.0 60 60
27.1993406 42.6037396 0.0 60 60
26.2548328 42.0614521 0.0 60 60
27.72946 42.0875621 0.0 60 60
27.4472 45.0784 0.0 60 60
27.123 46.35 0.0 60 60
22.3387 47.3108 0.0 60 60
23.2152 45.63263 0.0 60 60
21.3114 46.2776 0.0 60 60
21.7778656 45.1564886 0.0 60 60
23.63689 42.991448 0.0 60 60
25.331197 42.531642 0.0 60 60
25.804958 42.413133 0.0 60 60
22.831374 42.288958 0.0 60 60
23.524965 42.047733 0.0 60 60
23.988035 42.192493 0.0 60 60
24.145215 41.766003 0.0 60 60
25.807248 41.520753 0.0 60 60
22.6842196 49.0638537 0.0 60 60
22.896893 50.0216728 0.0 60 60
21.889923 49.9045362 0.0 60 60
20.923406 49.596788 0.0 60 60
21.4761583 50.2310283 0.0 60 60
20.323381 50.233895 0.0 60 60
22.137023 49.593843 0.0 60 60
21.405213 49.641672 0.0 60 60
22.1171633 50.229965 0.0 60 60
20.94424 50.283043 0.0 60 60
19.8706428 49.5583546 0.0 60 60
19.004227 49.723945 0.0 60 60
19.528032 49.918358 0.0 60 60
18.35449907 50.06966281 0.0 60 60
19.861766 49.294 0.0 60 60
23.9664 43.7263 0.0 60 60
26.4263 49.2138 0.0 60 60
26.46 48.563 0.0 60 60
23.1339 48.1573 0.0 60 60
25.0648 48.3137 0.0 60 60
23.5121 48.512 0.0 60 60
23.876 49.124 0.0 60 60
22.6874 48.4536 0.0 60 60
27.3664 48.5947 0.0 60 60
24.1663 48.0259 0.0 60 60
24.5014 48.7106 0.0 60 60
28.877099 44.7659321 0.0 60 60
27.669172 43.1195367 0.0 60 60
25.9743289 44.2228719 0.0 60 60
22.797826 43.879918 0.0 60 60
23.116078 43.405501 0.0 60 60
25.577616 42.045966 0.0 60 60
23.435478 43.689857 0.0 60 60
24.9 46.143 0.0 60 60
24.5598 46.8093 0.0 60 60
25.609 47.144 0.0 60 60
25.0867 47.2897 0.0 60 60
25.84 47.7 0.0 60 60
25.646 46.394 0.0 60 60
20.58171 45.88031 0.0 60 60
21.51725 45.97819 0.0 60 60
22.45345 46.06825 0.0 60 60
21.84847 46.64413 0.0 60 60
23.7265 45.8661 0.0 60 60
23.8246 47.2213 0.0 60 60
22.9964 46.4139 0.0 60 60
24.4502 47.4602 0.0 60 60
24.8165 45.7651 0.0 60 60
27.1065 46.8187 0.0 60 60
26.6592 47.2784 0.0 60 60
26.646 47.7358 0.0 60 60
25.4752 45.0282 0.0 60 60
23.31579 45.15239 0.0 60 60
22.0971517 45.3875322 0.0 60 60
