-1.3799621928166346,		37.90306
-0.5860113421550093,		38.100018
0.09451795841209965,		38.149703
0.775047258979205,			38.328729
1.5689981096408303,			38.41807
2.3629489603024556,			38.596407
3.0434782608695645,			38.685402
3.7240075614366734,			38.754281
4.291115311909262,			38.911692
4.544801512287333,			38.950223
4.671644612476371,			38.951692
4.671644612476371,			38.824281
4.204536862003779,			38.557296
3.7240075614366734,			38.289274
3.0434782608695645,			38.110018
2.2495274102079392,			37.930306
1.455576559546314,			37.840279
0.775047258979205,			37.659885
0.09451795841209965,		37.479038
-0.6994328922495292,		37.297742
-1.606805293005669,			37.115997
-1.3799621928166346,		37.930306
