-10.050102	43.297399
-9.536907	43.41358
-9.100694	43.452255
-8.433544	43.387784
-7.843367	43.297399
-7.407154	43.180974
-6.893959	43.012376
-6.509065	42.830244
-5.99587	42.765052
-5.226083	42.738955
-4.276675	42.712846
-3.583861	42.686726
-2.711427	42.64752
-1.941639	42.686726
-1.479763	42.608287
-0.966568	42.398603
-0.556019	42.227669
-0.042824	42.056226
0.496035	41.871041
0.932247	41.884285
1.291486	42.095835
1.753353	42.082638
2.266548	42.069434
2.805407	42.029807
3.215956	42.003375
3.498212	41.871041
3.292938	41.645387
2.728425	41.338725
2.009955	41.097639
1.496761	40.666692
1.086203	40.287153
0.82961	39.905326
0.34207	39.658673
-0.01716	39.438637
-0.273762	39.286937
-0.607338	39.259318
-1.325807	39.273127
-1.608064	39.051811
-1.813338	38.913113
-2.300878	38.89923
-2.60879	38.662744
-2.788409	38.355494
-3.250285	38.201358
-3.76348	38.145225
-4.199693	38.032826
-4.789861	37.736919
-5.046463	37.510651
-5.354374	37.283671
-5.816251	36.984698
-6.201145	36.698842
-6.919623	36.440646
-7.458473	36.26803
-7.971668	36.167164
-8.613163	36.080597
-9.228995	35.99394
-9.562571	35.820333
-9.851828	43.129153
-10.050102	43.297399
