6.166351			43.67059
7.073723			43.588522
7.867674			43.834356
8.32136			44.241615
7.640831			44.484489
7.300566			44.9669
7.187145			45.524081
7.527409			45.996834
8.207939			46.231537
9.001889			46.231537
9.79584			46.231537
9.79584			46.697599
9.79584			47.235703
8.094517			46.774842
6.733458			46.309524
6.166351			45.682161
5.485821			44.806591
5.826086			44.241615
6.166351			43.67059
