23.405412	41.828774
23.259907	41.500741
23.259907	41.500741
22.605137	41.500741
22.605137	41.500741
22.168624	41.11576
22.168624	41.11576
22.168624	40.783833
22.241376	40.394329
22.38688	40.002408
22.823394	39.438359
22.605137	39.268195
22.605137	39.268195
22.095871	39.097596
21.586606	38.983621
21.295597	38.583196
21.295597	38.583196
21.368349	38.180429
21.586606	37.833352
21.804862	37.484582
21.441101	37.192657
21.150092	36.899574
20.640826	36.782018
20.204313	36.309968
20.495322	35.596474
20.931835	34.936827
21.586606	34.453779
22.314128	34.089696
23.187155	33.907084
23.841926	34.150483
24.423944	33.785134
25.369723	33.540733
26.097246	33.540733
26.89752	33.663016
27.625043	34.211227
27.8433	34.816324
28.134309	35.177313
28.643575	35.536726
29.080088	35.954027
29.662106	36.487328
30.09862	36.899574
30.316876	37.42629
30.535133	37.949233
30.898895	38.180429
31.626417	38.23811
32.281187	38.295743
33.081462	38.525801
33.00871	39.211377
32.499444	39.608086
31.626417	39.833706
30.826142	40.058545
29.807611	40.282598
29.080088	40.672793
28.279813	40.894674
27.8433	41.005316
27.188529	41.060563
26.752016	41.11576
26.24275	41.170907
25.733484	41.170907
25.224218	41.226004
24.714953	41.336049
24.205687	41.445894
23.769173	41.610286
23.405412	41.828774
