15.984682	35.954027
16.348443	35.775451
16.784957	35.775451
17.22147	35.835021
17.657984	36.013463
18.021745	36.250757
18.458258	36.546357
18.531011	36.072854
18.603763	35.656177
18.749268	35.297293
19.040277	34.997014
19.113029	34.574799
19.404038	34.271928
19.767799	33.967997
20.13156	33.724096
20.495322	33.418284
20.931835	33.295671
21.441101	33.295671
19.767799	33.418284
19.258533	33.479529
18.749268	33.540733
18.312754	33.663016
17.87624	33.84613
17.512479	34.028868
17.22147	34.393205
16.930461	34.695648
16.639452	34.997014
16.348443	35.357217
15.984682	35.954027
