8.431392	43.762001
8.704322	43.77336
8.727072	43.317241
8.772554	43.122247
8.613348	42.92657
8.385901	42.591197
8.294928	42.347104
8.226695	41.961441
8.158463	41.832321
8.135713	41.714697
8.135713	41.514198
7.999248	41.324877
7.817292	40.968302
7.74906	40.825091
7.635336	40.417518
7.47613	39.776913
7.430639	39.557898
7.498871	39.301449
7.567104	39.019443
7.726319	38.785585
8.044739	38.550922
8.385901	38.327875
8.408651	38.290631
8.476884	38.166337
8.36316	38.104107
8.340419	37.979488
8.408651	37.742102
8.340419	37.579225
8.181204	37.403411
7.999248	37.353102
7.817292	37.315347
7.521622	37.302754
6.975754	37.302754
6.543609	37.277567
6.179697	37.227173
5.975	37.151513
5.793044	37.138898
5.338159	37.126275
5.133462	37.151513
4.837782	37.176743
4.655826	37.20196
4.360146	37.20196
3.973493	37.164127
3.495867	37.088403
3.131955	37.037879
2.745302	37.050512
2.449622	37.050512
2.222184	37.025239
2.062969	36.962022
1.858272	36.898756
1.699057	36.835432
1.403387	36.810086
1.153198	36.797412
0.652822	36.645139
0.470866	36.556176
0.197936	36.441641
-0.052252	36.365189
-0.211467	36.275897
-0.529888	36.199281
-0.802817	36.148158
-1.053006	36.186501
-1.280453	36.224829
-1.439659	36.339687
-1.371426	36.492565
-1.18947	36.594317
-1.121238	36.759374
-1.234962	36.835432
-1.303194	36.924067
-1.098497	37.138898
-1.007524	37.264973
-0.461656	37.390838
0.038721	37.554133
0.220677	37.566683
0.425374	37.654443
0.516357	37.779636
0.721054	37.917094
1.084966	37.979488
1.426128	37.991958
1.881013	38.004426
2.222184	38.066744
2.426881	38.08
2.495113	38.09
2.654319	38.13
2.813534	38.19
3.018231	38.24
3.359402	38.34
3.564099	38.43
3.973493	38.52
4.200941	38.612754
4.496620	38.674531
4.587594	38.834888
4.678576	39.191241
4.746809	39.496928
4.769550	39.752617
4.701317	39.970979
4.678576	40.140308
4.496620	40.273039
4.291914	40.429547
4.087217	40.573669
3.950752	40.705492
3.882520	40.896738
3.859779	41.075491
3.973493	41.265592
4.064476	41.455098
4.200941	41.608631
4.291914	41.726469
4.451129	41.761774
4.655826	41.75001
4.837782	41.667579
5.042479	41.585039
5.247185	41.478741
5.383650	41.431441
5.497374	41.395941
5.588347	41.490564
5.656579	41.679364
5.793044	41.949717
5.906768	42.137061
5.997741	42.312149
6.043233	42.463469
6.043233	42.672329
6.156956	42.764912
6.361653	42.857345
6.475377	42.868887
6.839289	42.984194
7.271433	43.145224
7.385148	43.305792
7.589854	43.237034
7.77181	43.259965
7.931016	43.374464
8.06748	43.500144
8.249436	43.671066
8.36316	43.739283
8.385901	43.739283
8.431392	43.762001
