24.132935	45.316724
24.6422	45.36786
25.078714	45.265536
25.515227	45.265536
26.024493	45.316724
26.461007	45.469979
26.679264	45.825777
26.852016	46.17906
27.043025	45.571892
26.89752	45.214298
26.461007	45.060273
25.951741	44.957334
25.442475	44.955787
24.860457	44.955787
24.423944	45.058829
24.132935	45.316724
