7.586334	45.217457
7.974146	45.489621
8.361958	45.605818
8.805171	45.683134
9.248384	45.83741
9.691597	45.760331
10.134811	45.721748
10.578024	45.683134
11.021237	45.605818
11.464451	45.721748
11.907664	45.875905
12.240074	46.067933
12.683287	46.029587
13.126501	45.991211
13.403509	45.83741
13.625115	45.567116
13.846722	45.373157
13.957525	45.10037
14.012927	44.865395
14.068329	44.589909
14.234534	44.312971
14.511542	44.074442
14.78855	43.874855
15.12096	43.714654
15.45337	43.594193
15.841182	43.473468
16.173592	43.312087
16.561404	43.190743
16.893814	43.069134
17.281625	42.906578
17.614035	42.784352
17.946445	42.580057
18.278855	42.457129
18.555863	42.292815
18.722068	42.04547
18.832872	41.755575
18.943675	41.505962
19.165282	41.213431
19.165282	40.919485
19.10988	40.624132
19.165282	40.284869
19.220683	39.986518
19.331487	39.686779
19.553093	39.428759
19.830102	39.212969
20.162512	38.996481
20.43952	38.779296
20.37952	38.474072
20.273315	38.255228
20.121708	38.035697
19.920102	37.725483
19.719298	38.167497
19.553093	38.386617
19.276085	38.561417
19.054478	38.735776
18.77747	38.90969
18.44506	38.996481
18.223453	39.212969
17.946445	39.428759
17.724838	39.643846
17.503232	39.815408
17.226224	40.029225
16.893814	40.242333
16.561404	40.412307
16.284395	40.666411
15.951985	40.877378
15.730379	41.087627
15.508772	41.338975
15.231764	41.589283
15.010157	41.838548
14.78855	42.04547
14.511542	42.292815
14.234534	42.457129
14.12373	42.743552
13.957525	43.069134
13.825919	43.312087
13.640517	43.594193
13.509714	43.834849
13.348107	43.994696
13.081099	44.15407
12.754091	44.312971
12.517082	44.471399
12.295476	44.629353
12.018467	44.826129
11.686057	44.983016
11.353647	45.022164
10.965836	45.10037
10.633426	45.022164
10.245614	45.10037
9.857802	45.217457
9.525392	45.256427
9.192983	45.256427
8.971376	45.022164
8.638966	45.178458
8.251154	45.256427
7.918744	45.217457
7.586334	45.217457
