25.733484	32.370913
26.169998	32.370913
26.606511	32.556585
26.970273	32.80359
27.406786	32.988424
27.8433	33.111445
28.061556	33.418284
28.352566	33.724096
28.716327	33.967997
29.080088	34.211227
29.516602	34.393205
29.953115	34.453779
30.389629	34.393205
30.898895	34.211227
30.389629	33.967997
30.025867	33.663016
29.662106	33.356998
29.225593	33.234303
28.789079	33.049955
28.425318	32.80359
28.134309	32.432843
27.8433	32.122801
27.406786	31.936308
26.970273	31.936308
26.461007	31.998511
25.733484	32.370913
