13.438353	45.825777
13.802114	45.622772
14.238628	45.469979
14.675141	45.316724
14.893398	45.060273
15.184407	44.75084
15.475416	44.439562
15.766425	44.126441
16.130186	43.864101
16.493948	43.653311
16.930461	43.494682
17.366975	43.282464
17.730736	43.069433
18.094497	42.802001
18.531011	42.587142
19.040277	42.317431
19.185781	41.937717
19.404038	41.610286
19.622295	41.281051
19.767799	40.95002
19.913304	40.561556
20.058808	40.226658
20.277065	39.889989
20.495322	39.551559
20.786331	39.211377
21.004587	38.869454
20.422569	38.869454
19.986056	39.040632
19.549542	39.324965
19.331286	39.664564
19.113029	40.002408
19.040277	40.450121
19.040277	40.783833
18.967524	41.170907
18.82202	41.555539
18.676515	41.992113
18.240002	42.209194
17.803488	42.425467
17.439727	42.694673
16.930461	42.855588
16.421195	42.909126
15.984682	43.122767
15.766425	43.494682
15.257159	43.653311
14.820646	43.864101
14.384132	44.074075
14.093123	44.387503
14.020371	44.75084
13.947619	45.111666
13.438353	45.825777
